ts,open,high,low,close,vol,dt
1777306500000,2278.24,2280.79,2275.88,2276.48,1085.798304,2026-04-27 16:15:00
1777307400000,2276.53,2279.63,2274.0,2275.34,586.610431,2026-04-27 16:30:00
1777308300000,2275.36,2279.39,2274.39,2278.11,959.284892,2026-04-27 16:45:00
1777309200000,2278.12,2283.44,2278.12,2281.65,929.517041,2026-04-27 17:00:00
1777310100000,2281.68,2290.0,2279.67,2288.01,2346.70577,2026-04-27 17:15:00
1777311000000,2288.1,2292.5,2286.63,2290.71,1959.194559,2026-04-27 17:30:00
1777311900000,2290.72,2291.68,2286.66,2286.87,831.472243,2026-04-27 17:45:00
1777312800000,2286.86,2289.83,2285.62,2288.27,1411.27916,2026-04-27 18:00:00
1777313700000,2288.28,2292.0,2284.34,2285.69,1966.908529,2026-04-27 18:15:00
1777314600000,2285.68,2289.89,2284.72,2289.24,214.082964,2026-04-27 18:30:00
1777315500000,2289.24,2291.24,2288.19,2288.69,374.284813,2026-04-27 18:45:00
1777316400000,2288.68,2291.33,2285.72,2290.68,445.162927,2026-04-27 19:00:00
1777317300000,2290.66,2291.17,2280.01,2280.55,884.372325,2026-04-27 19:15:00
1777318200000,2280.43,2288.08,2275.11,2287.41,1333.424554,2026-04-27 19:30:00
1777319100000,2287.4,2289.44,2286.53,2289.28,911.815615,2026-04-27 19:45:00
1777320000000,2289.37,2296.52,2289.37,2291.32,1002.36166,2026-04-27 20:00:00
1777320900000,2291.4,2293.34,2291.35,2293.14,150.38691,2026-04-27 20:15:00
1777321800000,2293.14,2295.7,2292.01,2292.62,332.815003,2026-04-27 20:30:00
1777322700000,2292.62,2292.96,2291.36,2291.71,187.54471,2026-04-27 20:45:00
1777323600000,2291.71,2291.71,2287.0,2289.18,526.616315,2026-04-27 21:00:00
1777324500000,2289.18,2290.91,2287.53,2289.37,635.326961,2026-04-27 21:15:00
1777325400000,2289.45,2292.49,2289.45,2291.04,340.461391,2026-04-27 21:30:00
1777326300000,2291.03,2291.03,2287.43,2287.43,267.016017,2026-04-27 21:45:00
1777327200000,2287.43,2290.0,2284.55,2289.38,790.719758,2026-04-27 22:00:00
1777328100000,2289.38,2291.98,2288.96,2291.98,447.536716,2026-04-27 22:15:00
1777329000000,2291.98,2294.3,2290.49,2293.53,828.9752,2026-04-27 22:30:00
1777329900000,2293.54,2295.6,2293.45,2294.53,460.092048,2026-04-27 22:45:00
1777330800000,2294.52,2295.0,2291.17,2291.3,141.400728,2026-04-27 23:00:00
1777331700000,2291.3,2296.38,2291.3,2293.62,346.105627,2026-04-27 23:15:00
1777332600000,2293.61,2299.94,2293.61,2299.41,800.248748,2026-04-27 23:30:00
1777333500000,2299.41,2308.4,2298.0,2303.74,2326.126892,2026-04-27 23:45:00
1777334400000,2303.72,2306.84,2300.52,2303.98,597.791448,2026-04-28 00:00:00
1777335300000,2303.98,2306.25,2299.61,2300.11,480.103217,2026-04-28 00:15:00
1777336200000,2300.2,2307.99,2299.58,2307.01,329.322443,2026-04-28 00:30:00
1777337100000,2307.06,2310.76,2306.03,2306.65,521.525006,2026-04-28 00:45:00
1777338000000,2306.63,2308.71,2305.58,2307.43,222.929448,2026-04-28 01:00:00
1777338900000,2307.43,2308.13,2304.0,2305.15,351.240861,2026-04-28 01:15:00
1777339800000,2305.15,2305.15,2297.8,2298.99,521.050143,2026-04-28 01:30:00
1777340700000,2299.0,2301.72,2297.78,2298.78,624.287462,2026-04-28 01:45:00
1777341600000,2298.78,2300.85,2296.98,2298.5,354.077087,2026-04-28 02:00:00
1777342500000,2298.5,2300.54,2293.23,2293.24,677.481134,2026-04-28 02:15:00
1777343400000,2293.24,2294.86,2281.69,2281.69,2125.600748,2026-04-28 02:30:00
1777344300000,2281.7,2289.78,2280.39,2288.88,802.40112,2026-04-28 02:45:00
1777345200000,2288.85,2289.43,2282.48,2284.78,721.294675,2026-04-28 03:00:00
1777346100000,2284.78,2286.27,2283.24,2284.93,396.841198,2026-04-28 03:15:00
1777347000000,2284.92,2289.1,2284.4,2286.59,404.751653,2026-04-28 03:30:00
1777347900000,2286.57,2291.0,2286.0,2290.71,495.658915,2026-04-28 03:45:00
1777348800000,2290.71,2292.4,2288.55,2292.38,445.069696,2026-04-28 04:00:00
1777349700000,2292.29,2294.6,2283.37,2286.35,825.23095,2026-04-28 04:15:00
1777350600000,2286.34,2291.88,2283.41,2288.61,912.542541,2026-04-28 04:30:00
1777351500000,2288.62,2291.34,2288.6,2288.6,326.869737,2026-04-28 04:45:00
1777352400000,2288.61,2294.53,2288.61,2289.75,817.403403,2026-04-28 05:00:00
1777353300000,2289.74,2297.01,2287.58,2294.66,513.294867,2026-04-28 05:15:00
1777354200000,2294.66,2295.34,2286.67,2288.38,554.804923,2026-04-28 05:30:00
1777355100000,2288.39,2290.66,2287.91,2288.15,644.675928,2026-04-28 05:45:00
1777356000000,2288.11,2290.99,2287.77,2289.95,311.243241,2026-04-28 06:00:00
1777356900000,2289.95,2290.27,2283.76,2286.06,578.818317,2026-04-28 06:15:00
1777357800000,2286.07,2286.81,2270.0,2271.99,3341.68955,2026-04-28 06:30:00
1777358700000,2272.12,2279.58,2270.43,2277.79,820.342992,2026-04-28 06:45:00
1777359600000,2277.79,2279.22,2273.68,2274.38,509.336887,2026-04-28 07:00:00
1777360500000,2274.27,2278.59,2270.4,2278.27,1011.941723,2026-04-28 07:15:00
1777361400000,2278.37,2284.71,2277.51,2283.04,727.902356,2026-04-28 07:30:00
1777362300000,2283.02,2288.77,2282.14,2287.99,819.391574,2026-04-28 07:45:00
1777363200000,2287.99,2288.16,2283.72,2286.85,516.996738,2026-04-28 08:00:00
1777364100000,2286.85,2290.63,2285.27,2290.63,487.858365,2026-04-28 08:15:00
1777365000000,2290.63,2291.72,2284.43,2285.76,686.811527,2026-04-28 08:30:00
1777365900000,2285.74,2287.5,2283.1,2287.05,427.63323,2026-04-28 08:45:00
1777366800000,2287.05,2287.58,2284.69,2287.12,381.407881,2026-04-28 09:00:00
1777367700000,2287.12,2288.48,2285.65,2288.34,377.027658,2026-04-28 09:15:00
1777368600000,2288.28,2288.28,2282.87,2282.87,469.194017,2026-04-28 09:30:00
1777369500000,2282.85,2283.51,2276.78,2282.27,621.338506,2026-04-28 09:45:00
1777370400000,2282.27,2286.04,2281.78,2281.78,471.039357,2026-04-28 10:00:00
1777371300000,2281.78,2283.84,2280.69,2282.61,186.899053,2026-04-28 10:15:00
1777372200000,2282.61,2286.05,2282.61,2285.64,391.844771,2026-04-28 10:30:00
1777373100000,2285.68,2287.32,2283.3,2284.38,318.403204,2026-04-28 10:45:00
1777374000000,2284.4,2285.38,2277.0,2277.76,543.869289,2026-04-28 11:00:00
1777374900000,2277.66,2279.14,2273.01,2276.85,780.41697,2026-04-28 11:15:00
1777375800000,2276.86,2276.86,2271.84,2275.23,430.42259,2026-04-28 11:30:00
1777376700000,2275.22,2275.87,2270.57,2275.51,843.58753,2026-04-28 11:45:00
1777377600000,2275.53,2279.84,2274.23,2277.88,539.11164,2026-04-28 12:00:00
1777378500000,2277.89,2281.24,2273.07,2273.82,1001.106088,2026-04-28 12:15:00
1777379400000,2273.8,2278.44,2272.0,2277.83,647.871004,2026-04-28 12:30:00
1777380300000,2277.65,2280.18,2276.6,2278.49,563.19856,2026-04-28 12:45:00
1777381200000,2278.45,2278.45,2258.48,2267.84,4900.363313,2026-04-28 13:00:00
